instance,instanceType,avgSolvingTime,instanceResults,genInstance,genResults,status,iraceScore,totalTime,instanceHashValue
inst-26-735527639.dzn,sat,3.0175631046295166,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 3.0175631046295166, 'extra': {'objs': [(0.6492874622344971, 5.0), (1.8923308849334717, 4.0)], 'flattenStatus': 'ok', 'flattenTime': 0.385405, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-26.param,"{'status': 'sat', 'seed': 735527639, 'SRTime': 0, 'solverTime': 0.04349493980407715}",graded,-1.0,3.4805264472961426,9767e8d43553ebeb189d2eb9da47ad1c
inst-28-1068608867.dzn,unsat,0.1166849136352539,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.1166849136352539, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.0504989, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-28.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.04929304122924805}",graded,-1.0,0.6060309410095215,97741716c649473d0f98811426a7c035
inst-7-61910261.dzn,sat,4.818060398101807,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 4.818060398101807, 'extra': {'objs': [(1.05251145362854, 8.0), (1.3942959308624268, 7.0), (1.4753098487854004, 6.0)], 'flattenStatus': 'ok', 'flattenTime': 0.596935, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-7.param,"{'status': 'sat', 'seed': 61910261, 'SRTime': 0, 'solverTime': 0.04263114929199219}",graded,-1.0,5.295588731765747,997e7df319356a96849380a4d1033902
inst-27-1068608867.dzn,sat,0.41910600662231445,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.41910600662231445, 'extra': {'objs': [(0.34975433349609375, 3.0), (0.37792038917541504, 2.0)], 'flattenStatus': 'ok', 'flattenTime': 0.213261, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-27.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.045957088470458984}",graded,-1.0,0.916966438293457,9b3cec265990e4d081e4efdc51ba2b36
inst-12-1068608867.dzn,sat,0.3200082778930664,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.3200082778930664, 'extra': {'objs': [(0.270477294921875, 3.0), (0.28488707542419434, 2.0)], 'flattenStatus': 'ok', 'flattenTime': 0.171441, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-12.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0.2627546787261963, 'solverTime': 0.02711653709411621}",graded,-1.0,1.2639963626861572,9da8352b99dc49ab503f9f028e34cac3
inst-22-2073674354.dzn,sat,5.129997253417969,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'S', 'time': 5.129997253417969, 'extra': {'objs': [(0.8827009201049805, 5.0)], 'flattenStatus': 'ok', 'flattenTime': 0.502491, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-22.param,"{'status': 'sat', 'seed': 2073674354, 'SRTime': 0.26949238777160645, 'solverTime': 0.02832818031311035}",graded,-1.0,6.086382627487183,a607b42da31f498c7a60dbb934fd6e12
inst-26-1068608867.dzn,sat,4.317329406738281,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 4.317329406738281, 'extra': {'objs': [(0.6527025699615479, 5.0), (2.9472906589508057, 4.0)], 'flattenStatus': 'ok', 'flattenTime': 0.378236, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-26.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.04247546195983887}",graded,-1.0,4.781865358352661,a7063ac88007e0a994bdc2f68222c476
inst-15-1965286212.dzn,unsat,4.717843055725098,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 4.717843055725098, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 1.26045, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-15.param,"{'status': 'sat', 'seed': 1965286212, 'SRTime': 0, 'solverTime': 0.0438079833984375}",graded,-1.0,5.190972089767456,a726205de01301d30681be0b3055098d
inst-15-510416220.dzn,unsat,4.318238735198975,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 4.318238735198975, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 1.31706, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-15.param,"{'status': 'sat', 'seed': 510416220, 'SRTime': 0, 'solverTime': 0.04483747482299805}",graded,-1.0,4.819346189498901,a7d5d913349b0a7cc9bac4185f14ffbf
inst-17-2073674354.dzn,unsat,0.8185281753540039,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.8185281753540039, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.441875, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-17.param,"{'status': 'sat', 'seed': 2073674354, 'SRTime': 0, 'solverTime': 0.04310178756713867}",graded,-1.0,1.293334722518921,a8a2c955434424d7fe9fa4c8da604ed0
inst-7-735527639.dzn,sat,2.717642068862915,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 2.717642068862915, 'extra': {'objs': [(1.0258965492248535, 5.0), (2.068775177001953, 4.0)], 'flattenStatus': 'ok', 'flattenTime': 0.587836, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-7.param,"{'status': 'sat', 'seed': 735527639, 'SRTime': 0, 'solverTime': 0.04336380958557129}",graded,-1.0,3.1925408840179443,b30260ccecfa41984385d24c5a5e37bb
inst-7-601225362.dzn,sat,4.917734861373901,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 4.917734861373901, 'extra': {'objs': [(1.0671992301940918, 5.0), (4.455091714859009, 4.0)], 'flattenStatus': 'ok', 'flattenTime': 0.611742, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-7.param,"{'status': 'sat', 'seed': 601225362, 'SRTime': 0, 'solverTime': 0.04191231727600098}",graded,-1.0,5.374391555786133,b4b99a15ab5c7acf34740b708178cf56
inst-17-510416220.dzn,unsat,0.8180139064788818,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.8180139064788818, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.413858, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-17.param,"{'status': 'sat', 'seed': 510416220, 'SRTime': 0, 'solverTime': 0.043229103088378906}",graded,-1.0,1.294590950012207,bb152751eed9b906b2a95fe4ae9a7274
inst-28-2073674354.dzn,unsat,0.11752915382385254,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.11752915382385254, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.048542, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-28.param,"{'status': 'sat', 'seed': 2073674354, 'SRTime': 0.31681060791015625, 'solverTime': 0.02845025062561035}",graded,-1.0,1.1170692443847656,c06245bbb05edb9e1864f1a3b2192849
inst-7-1489266180.dzn,sat,4.618146657943726,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 4.618146657943726, 'extra': {'objs': [(1.047079086303711, 8.0), (1.829129934310913, 7.0), (1.926203966140747, 6.0)], 'flattenStatus': 'ok', 'flattenTime': 0.593232, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-7.param,"{'status': 'sat', 'seed': 1489266180, 'SRTime': 0, 'solverTime': 0.04304957389831543}",graded,-1.0,5.0892980098724365,c0968342680feebb8b5fe172f31bee5f
inst-17-1068608867.dzn,unsat,0.8173511028289795,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.8173511028289795, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.420404, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-17.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.04285287857055664}",graded,-1.0,1.2887427806854248,cc68dd7e8bce2921a2fb89d841784374
inst-13-735527639.dzn,unsat,0.11798286437988281,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.11798286437988281, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.0478897, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 735527639, 'SRTime': 0, 'solverTime': 0.04440951347351074}",graded,-1.0,0.5893442630767822,cf450edb2cdd677abae19c090a4b866d
inst-14-1068608867.dzn,sat,5.155248165130615,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'S', 'time': 5.155248165130615, 'extra': {'objs': [(0.7503542900085449, 5.0)], 'flattenStatus': 'ok', 'flattenTime': 0.432332, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-14.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.04288434982299805}",graded,-1.0,5.618070840835571,cf6ce5e43c9eecce1ffa6d3269520f73
inst-17-601225362.dzn,unsat,0.917609691619873,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.917609691619873, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.426925, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-17.param,"{'status': 'sat', 'seed': 601225362, 'SRTime': 0, 'solverTime': 0.0427091121673584}",graded,-1.0,1.3946874141693115,d1e90463d4c6f0c0d399022913ef886a
inst-13-1965286212.dzn,unsat,0.11715555191040039,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.11715555191040039, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.0497214, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 1965286212, 'SRTime': 0, 'solverTime': 0.044103384017944336}",graded,-1.0,0.588489294052124,d2ae463c6ffb1a5e21b906bd16ac97a3
inst-13-61910261.dzn,unsat,0.11778712272644043,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.11778712272644043, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.0484674, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 61910261, 'SRTime': 0, 'solverTime': 0.044068336486816406}",graded,-1.0,0.6020312309265137,d47b54ee632abd04642f5a84981db126
inst-13-1489266180.dzn,unsat,0.11730670928955078,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.11730670928955078, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.05521, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 1489266180, 'SRTime': 0, 'solverTime': 0.04163074493408203}",graded,-1.0,0.5995073318481445,d909a960c2cad0ee0fd1f28e0b653e5e
inst-28-1965286212.dzn,unsat,0.11822700500488281,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.11822700500488281, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.048297, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-28.param,"{'status': 'sat', 'seed': 1965286212, 'SRTime': 0, 'solverTime': 0.043740272521972656}",graded,-1.0,0.5877025127410889,e2ee3636fa18b8581a466b1b5c3f0c0f
inst-9-1489266180.dzn,sat,4.716865301132202,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'S', 'time': 4.716865301132202, 'extra': {'objs': [(1.8568336963653564, 11.0)], 'flattenStatus': 'ok', 'flattenTime': 0.409504, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-9.param,"{'status': 'sat', 'seed': 1489266180, 'SRTime': 0, 'solverTime': 0.042548179626464844}",graded,-1.0,5.189441919326782,f9aa9ff797b5159d2d4230fa7315b2a9
